date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2009-01-08,57.26,57.81,54.85,56.83,618400,1.1452,1.1562,1.097,1.1366,30920000,0.0,1.0
2009-01-09,53.41,57.3899,53.36,57.1,543100,1.0682,1.147798,1.0672,1.142,27155000,0.0,1.0
2009-01-12,54.28,55.55,52.67,53.42,620600,1.0856,1.111,1.0534,1.0684,31030000,0.0,1.0
2009-01-13,52.26,53.78,51.13,53.66,436400,1.0452,1.0756,1.0226,1.0732,21820000,0.0,1.0
2009-01-14,49.97,51.5,49.12,51.26,593500,0.9994,1.03,0.9824,1.0252,29675000,0.0,1.0
2009-01-15,51.48,52.34,48.33,50.0,502800,1.0296,1.0468,0.9666,1.0,25140000,0.0,1.0
2009-01-16,53.05,53.66,51.48,53.01,458100,1.061,1.0732,1.0296,1.0602,22905000,0.0,1.0
2009-01-20,49.6,52.88,48.99,52.88,428100,0.992,1.0576,0.9798,1.0576,21405000,0.0,1.0
2009-01-21,50.3,51.0,48.51,50.51,311200,1.006,1.02,0.9702,1.0102,15560000,0.0,1.0
2009-01-22,49.12,51.0,48.64,49.23,534900,0.9824,1.02,0.9728,0.9846,26745000,0.0,1.0
2009-01-23,48.95,50.14,48.1,48.55,445700,0.979,1.0028,0.962,0.971,22285000,0.0,1.0
2009-01-26,48.59,49.6999,47.18,48.89,429900,0.9718,0.993998,0.9436,0.9778,21495000,0.0,1.0
2009-01-27,48.09,49.86,47.6,49.27,363400,0.9618,0.9972,0.952,0.9854,18170000,0.0,1.0
2009-01-28,50.38,50.96,49.01,49.5,618400,1.0076,1.0192,0.9802,0.99,30920000,0.0,1.0
2009-01-29,48.96,50.3,48.67,50.0,312100,0.9792,1.006,0.9734,1.0,15605000,0.0,1.0
2009-01-30,47.76,48.55,46.46,48.55,492400,0.9552,0.971,0.9292,0.971,24620000,0.0,1.0
2009-02-02,48.1,48.94,47.19,47.45,554300,0.962,0.9788,0.9438,0.949,27715000,0.0,1.0
2009-02-03,49.11,49.85,47.96,48.35,557500,0.9822,0.997,0.9592,0.967,27875000,0.0,1.0
2009-02-04,49.17,50.98,48.99,49.11,604900,0.9834,1.0196,0.9798,0.9822,30245000,0.0,1.0
2009-02-05,51.53,51.89,48.87,48.99,563000,1.0306,1.0378,0.9774,0.9798,28150000,0.0,1.0
2009-02-06,51.31,53.53,50.78,51.11,629500,1.0262,1.0706,1.0156,1.0222,31475000,0.0,1.0
2009-02-09,50.38,51.65,49.82,51.42,479800,1.0076,1.033,0.9964,1.0284,23990000,0.0,1.0
2009-02-10,48.11,51.49,47.68,49.91,1139600,0.9622,1.0298,0.9536,0.9982,56980000,0.0,1.0
2009-02-11,47.42,49.06,46.88,48.17,1416600,0.9484,0.9812,0.9376,0.9634,70830000,0.0,1.0
2009-02-12,53.25,53.97,49.34,50.71,3271600,1.065,1.0794,0.9868,1.0142,163580000,0.0,1.0
2009-02-13,55.05,55.36,52.43,53.47,946600,1.101,1.1072,1.0486,1.0694,47330000,0.0,1.0
2009-02-17,53.36,54.94,52.85,54.88,657500,1.0672,1.0988,1.057,1.0976,32875000,0.0,1.0
2009-02-18,54.45,54.65,52.43,53.49,599200,1.089,1.093,1.0486,1.0698,29960000,0.0,1.0
2009-02-19,53.74,56.0,53.44,55.31,456700,1.0748,1.12,1.0688,1.1062,22835000,0.0,1.0
2009-02-20,55.5,55.9,52.41,52.7,921200,1.11,1.118,1.0482,1.054,46060000,0.0,1.0
2009-02-23,54.67,56.71,54.3,56.07,877900,1.0934,1.1342,1.086,1.1214,43895000,0.0,1.0
2009-02-24,56.23,57.38,54.97,55.21,761500,1.1246,1.1476,1.0994,1.1042,38075000,0.0,1.0
2009-02-25,55.46,56.99,54.95,56.49,807400,1.1092,1.1398,1.099,1.1298,40370000,0.0,1.0
2009-02-26,54.13,57.26,53.751,56.23,564300,1.0826,1.1452,1.07502,1.1246,28215000,0.0,1.0
2009-02-27,54.63,55.42,53.0,53.16,307000,1.0926,1.1084,1.06,1.0632,15350000,0.0,1.0
2009-03-02,52.6,54.28,51.88,53.93,694300,1.052,1.0856,1.0376,1.0786,34715000,0.0,1.0
2009-03-03,50.7,53.21,49.75,53.21,658900,1.014,1.0642,0.995,1.0642,32945000,0.0,1.0
2009-03-04,50.75,52.35,50.0,51.25,370100,1.015,1.047,1.0,1.025,18505000,0.0,1.0
2009-03-05,49.99,51.08,49.3,50.0,451500,0.9998,1.0216,0.986,1.0,22575000,0.0,1.0
2009-03-06,49.19,50.27,47.89,50.27,462600,0.9838,1.0054,0.9578,1.0054,23130000,0.0,1.0
2009-03-09,49.07,51.05,48.47,48.61,369200,0.9814,1.021,0.9694,0.9722,18460000,0.0,1.0
2009-03-10,52.25,52.92,49.76,49.76,642100,1.045,1.0584,0.9952,0.9952,32105000,0.0,1.0
2009-03-11,52.85,54.71,51.79,52.64,436500,1.057,1.0942,1.0358,1.0528,21825000,0.0,1.0
2009-03-12,55.15,55.89,52.02,52.85,494100,1.103,1.1178,1.0404,1.057,24705000,0.0,1.0
2009-03-13,56.5,56.61,54.5,56.34,488100,1.13,1.1322,1.09,1.1268,24405000,0.0,1.0
2009-03-16,56.13,57.8,55.76,56.8,426200,1.1226,1.156,1.1152,1.136,21310000,0.0,1.0
2009-03-17,59.2,60.0,56.15,56.45,518800,1.184,1.2,1.123,1.129,25940000,0.0,1.0
2009-03-18,63.72,65.16,59.2,59.69,950600,1.2744,1.3032,1.184,1.1938,47530000,0.0,1.0
2009-03-19,62.34,63.71,62.08,63.6,652800,1.2468,1.2742,1.2416,1.272,32640000,0.0,1.0
2009-03-20,61.11,62.68,60.39,62.48,342600,1.2222,1.2536,1.2078,1.2496,17130000,0.0,1.0
2009-03-23,63.83,63.83,60.65,62.01,396300,1.2766,1.2766,1.213,1.2402,19815000,0.0,1.0
2009-03-24,64.5,67.12,63.01,63.01,540900,1.29,1.3424,1.2602,1.2602,27045000,0.0,1.0
2009-03-25,65.46,67.49,61.98,65.25,394400,1.3092,1.3498,1.2396,1.305,19720000,0.0,1.0
2009-03-26,70.75,70.75,65.58,65.58,791700,1.415,1.415,1.3116,1.3116,39585000,0.0,1.0
2009-03-27,68.5,69.95,67.34,69.9,618500,1.37,1.399,1.3468,1.398,30925000,0.0,1.0
2009-03-30,64.73,67.29,63.1,66.8,394100,1.2946,1.3458,1.262,1.336,19705000,0.0,1.0
2009-03-31,66.38,68.3,64.8415,65.5,418500,1.3276,1.366,1.29683,1.31,20925000,0.0,1.0
2009-04-01,67.5,68.19,66.08,67.06,630000,1.35,1.3638,1.3216,1.3412,31500000,0.0,1.0
2009-04-02,69.81,73.59,68.25,68.75,833600,1.3962,1.4718,1.365,1.375,41680000,0.0,1.0
2009-04-03,71.08,72.55,69.21,70.01,365400,1.4216,1.451,1.3842,1.4002,18270000,0.0,1.0
2009-04-06,69.35,71.33,68.5,70.69,287200,1.387,1.4266,1.37,1.4138,14360000,0.0,1.0
2009-04-07,67.17,70.45,66.75,70.13,354500,1.3434,1.409,1.335,1.4026,17725000,0.0,1.0
2009-04-08,69.72,69.95,67.71,67.71,522400,1.3944,1.399,1.3542,1.3542,26120000,0.0,1.0
2009-04-09,71.5,72.24,70.05,70.27,437700,1.43,1.4448,1.401,1.4054,21885000,0.0,1.0
2009-04-13,73.6,74.0,70.55,71.08,488000,1.472,1.48,1.411,1.4216,24400000,0.0,1.0
2009-04-14,73.05,73.55,71.84,72.82,446200,1.461,1.471,1.4368,1.4564,22310000,0.0,1.0
2009-04-15,74.54,75.595,71.51,72.0,785600,1.4908,1.5119,1.4302,1.44,39280000,0.0,1.0
2009-04-16,79.01,80.39,75.0,75.96,960500,1.5802,1.6078,1.5,1.5192,48025000,0.0,1.0
2009-04-17,79.25,80.02,77.18,79.41,728200,1.585,1.6004,1.5436,1.5882,36410000,0.0,1.0
2009-04-20,77.77,79.1,76.73,78.2,652100,1.5554,1.582,1.5346,1.564,32605000,0.0,1.0
2009-04-21,80.99,81.74,76.3,77.65,765700,1.6198,1.6348,1.526,1.553,38285000,0.0,1.0
2009-04-22,85.5,86.74,80.0,80.0,2071300,1.71,1.7348,1.6,1.6,103565000,0.0,1.0
2009-04-23,85.31,92.39,82.54,92.39,3013600,1.7062,1.8478,1.6508,1.8478,150680000,0.0,1.0
