date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2012-06-28,31.36,32.19,30.9,31.96,17713300,31.1694783846829,31.9944358801959,30.7122730257239,31.7658332007164,17713300,0.0,1.0
2012-06-29,31.095,31.99,30.76,31.92,19526900,30.9060883409348,31.795650941518,30.5731235686494,31.7260762129808,19526900,0.0,1.0
2012-07-02,30.771,31.73,30.55,31.25,14122000,30.5840567402767,31.5372305212369,30.3643993830377,31.0601466684101,14122000,0.0,1.0
2012-07-03,31.2,31.44,30.8,30.91,8763600,31.0104504337406,31.248992360154,30.612880556385,30.7222122726578,8763600,0.0,1.0
2012-07-05,31.47,31.625,31.02,31.32,10032100,31.2788101009557,31.432868428431,30.8315439889306,31.1297213969473,10032100,0.0,1.0
2012-07-06,31.73,31.9,31.26,31.44,10945600,31.5372305212369,31.706197719113,31.070085915344,31.248992360154,10945600,0.0,1.0
2012-07-09,32.17,32.88,31.99,32.1,17785200,31.9745573863281,32.6802439186344,31.795650941518,31.9049826577908,17785200,0.0,1.0
2012-07-10,31.47,32.48,31.1599,32.43,14269500,31.2788101009557,32.2826740412787,30.9705940535357,32.2329778066092,14269500,0.0,1.0
2012-07-11,30.97,31.56,30.55,31.48,13030300,30.7818477542611,31.3682633233607,30.3643993830377,31.2887493478896,13030300,0.0,1.0
2012-07-12,30.81,31.4,30.6,30.7,11300700,30.6228198033189,31.2092353724184,30.4140956177072,30.5134880870461,11300700,0.0,1.0
2012-07-13,30.72,31.07,30.56,31.04,8108300,30.5333665809138,30.8812402236,30.3743386299716,30.8514224827984,8108300,0.0,1.0
2012-07-16,28.245,30.5,28.21,30.5,24672100,28.0734029647758,30.3147031483682,28.0386156005071,30.3147031483682,24672100,0.0,1.0
2012-07-17,28.09,28.59,27.15,28.48,30438600,27.9193446373005,28.416306983995,26.9850554255147,28.3069752677222,30438600,0.0,1.0
2012-07-18,29.11,29.29,28.15,28.31,16841800,28.9331478245574,29.1120542693674,27.9789801189038,28.1380080698461,16841800,0.0,1.0
2012-07-19,29.0,29.5,28.63,29.41,13685100,28.8238161082846,29.3207784549791,28.4560639717306,29.2313252325741,13685100,0.0,1.0
2012-07-20,28.76,29.47,28.72,29.0,11869100,28.5852741818712,29.2909607141774,28.5455171941356,28.8238161082846,11869100,0.0,1.0
2012-07-23,28.75,29.0,28.01,28.12,12390700,28.5753349349373,28.8238161082846,27.8398306618293,27.9491623781021,12390700,0.0,1.0
2012-07-24,28.45,29.45,28.1,28.82,11539800,28.2771575269205,29.2710822203097,27.9292838842343,28.6449096634745,11539800,0.0,1.0
2012-07-25,29.34,29.49,28.08,28.39,17230200,29.1617505040369,29.3108392080452,27.9094053903666,28.2175220453172,17230200,0.0,1.0
2012-07-26,26.845,28.23,26.73,27.75,64597400,26.681908394031,28.0584940943749,26.5676070542912,27.5814102415482,64597400,0.0,1.0
2012-07-27,23.705,24.54,22.28,23.19,123102300,23.5609848567891,24.3909119757691,22.1446421687097,23.0491136396938,123102300,0.0,1.0
2012-07-30,23.15,24.04,23.03,23.995,29285900,23.0093566519582,23.8939496290745,22.8900856887515,23.849223017872,29285900,0.0,1.0
2012-07-31,21.71,23.37,21.61,23.37,56179400,21.5781050934779,23.2280200845038,21.4787126241389,23.2280200845038,56179400,0.0,1.0
2012-08-01,20.88,21.58,20.84,21.5,44604400,20.7531475979649,21.4488948833373,20.7133906102293,21.3693809078661,44604400,0.0,1.0
2012-08-02,20.04,20.84,19.82,20.77,56374500,19.918250855518,20.7133906102293,19.6995874229724,20.6438158816921,56374500,0.0,1.0
2012-08-03,21.09,22.16,19.9,20.36,80647000,20.9618717835766,22.025371205503,19.7791013984435,20.2363067574025,80647000,0.0,1.0
2012-08-06,21.92,22.15,21.3,21.39,27778900,21.7868292790896,22.0154319585691,21.1705959691883,21.2600491915933,27778900,0.0,1.0
2012-08-07,20.72,22.45,20.5,22.2,36782900,20.5941196470226,22.3136093665858,20.375456214477,22.0651281932385,36782900,0.0,1.0
2012-08-08,20.72,21.15,20.22,20.71,29537400,20.5941196470226,21.0215072651799,20.0971573003281,20.5841804000887,29537400,0.0,1.0
2012-08-09,21.01,21.17,20.61,20.75,15610700,20.8823578081055,21.0413857590477,20.4847879307498,20.6239373878243,15610700,0.0,1.0
2012-08-10,21.807,21.82,21.13,21.41,25794700,21.6745157887366,21.6874368097507,21.0016287713122,21.2799276854611,25794700,0.0,1.0
2012-08-13,21.6,22.45,21.4,22.15,24973100,21.468773377205,22.3136093665858,21.2699884385272,22.0154319585691,24973100,0.0,1.0
2012-08-14,20.38,21.6,20.25,21.41,39308800,20.2561852512703,21.468773377205,20.1269750411297,21.2799276854611,39308800,0.0,1.0
2012-08-15,21.2,21.41,20.4,20.64,47861100,21.0712034998494,21.2799276854611,20.2760637451381,20.5146056715515,47861100,0.0,1.0
2012-08-16,19.87,20.48,19.69,20.44,157565300,19.7492836576419,20.3555777206092,19.5703772128318,20.3158207328737,157565300,0.0,1.0
2012-08-17,19.05,20.08,19.0,20.005,129293400,18.9342654090628,19.9580078432536,18.8845691743933,19.8834634912494,129293400,0.0,1.0
2012-08-20,20.011,20.13,18.75,19.05,101186600,19.8894270394097,20.007704077923,18.636088001046,18.9342654090628,101186600,0.0,1.0
2012-08-21,19.159,19.98,19.09,19.58,70640600,19.0426032006422,19.8586153739147,18.9740223967984,19.461045496559,70640600,0.0,1.0
2012-08-22,19.439,19.53,18.96,19.36,49892200,19.3209021147912,19.4113492618896,18.8448121866578,19.2423820640134,49892200,0.0,1.0
2012-08-23,19.44,19.73,19.36,19.5,32813700,19.3218960394845,19.6101342005674,19.2423820640134,19.3815315210879,32813700,0.0,1.0
2012-08-24,19.409,19.68,19.25,19.52,29622200,19.2910843739895,19.5604379658979,19.1330503477406,19.4014100149557,29622200,0.0,1.0
2012-08-27,19.15,19.53,19.1,19.49,20704000,19.0336578784017,19.4113492618896,18.9839616437322,19.371592274154,20704000,0.0,1.0
2012-08-28,19.34,19.38,18.95,19.1,25417000,19.2225035701456,19.2622605578812,18.8348729397239,18.9839616437322,25417000,0.0,1.0
2012-08-29,19.1,19.38,19.07,19.32,16124700,18.9839616437322,19.2622605578812,18.9541439029306,19.2026250762778,16124700,0.0,1.0
2012-08-30,19.0885,19.45,19.06,19.27,30647500,18.9725315097583,19.3318352864184,18.9442046559967,19.1529288416084,30647500,0.0,1.0
2012-08-31,18.058,18.7,18.03,18.68,58764200,17.9482921132208,18.5863917663766,17.9204622218059,18.5665132725088,58764200,0.0,1.0
2012-09-04,17.729,18.27,17.55,18.08,46622400,17.6212908890958,18.1590041482193,17.4433783689791,17.9701584564753,46622400,0.0,1.0
2012-09-05,18.58,18.75,18.18,18.27,60781800,18.4671208031699,18.636088001046,18.0695509258142,18.1590041482193,60781800,0.0,1.0
