date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
1995-01-03,45.7812,45.8437,45.6875,45.703098,324300,26.6344428796208,26.6708039335027,26.5799303876412,26.5890049431363,324300,0.0,1.0
1995-01-04,46.0,46.0,45.75,45.984299,351800,26.7617356570505,26.7617356570505,26.616291441523,26.7526011785385,351800,0.0,1.0
1995-01-05,46.0,46.109299,45.953098,46.0312,89800,26.7617356570505,26.8253232863022,26.7344491586638,26.7798870951483,89800,0.0,1.0
1995-01-06,46.046799,46.25,45.9062,46.0937,448400,26.7889622324203,26.9071798725779,26.7071649873846,26.8162481490302,448400,0.0,1.0
1995-01-09,46.0937,46.0937,46.0,46.0312,36800,26.8162481490302,26.8162481490302,26.7617356570505,26.7798870951483,36800,0.0,1.0
1995-01-10,46.140598,46.390598,46.140598,46.203098,229800,26.8435323203094,26.9889765358368,26.8435323203094,26.8798933741912,229800,0.0,1.0
1995-01-11,46.171799,46.296799,45.8125,46.296799,222400,26.8616843401841,26.9344064479478,26.6526524954049,26.9344064479478,222400,0.0,1.0
1995-01-12,46.1875,46.2187,46.0312,46.125,40300,26.8708188186961,26.8889702567939,26.7798870951483,26.8344577648142,40300,0.0,1.0
1995-01-13,46.734299,46.734299,46.375,46.4375,170600,27.1889338251208,27.1889338251208,26.9799019803416,27.0162630342235,170600,0.0,1.0
1995-01-16,47.015598,47.0312,46.7187,46.7187,105100,27.3525870746554,27.3616639572581,27.1798586878488,27.1798586878488,105100,0.0,1.0
1995-01-17,47.0312,47.0625,46.859299,46.921799,89500,27.3616639572581,27.3798735730421,27.2616559328846,27.2980169867664,89500,0.0,1.0
1995-01-18,46.984299,47.078098,46.875,47.0,84500,27.3343780406483,27.3889481285373,27.2707904113965,27.3435125191603,84500,0.0,1.0
1995-01-19,46.7187,46.875,46.6875,46.828098,139100,27.1798586878488,27.2707904113965,27.161707249751,27.2435039130099,139100,0.0,1.0
1995-01-20,46.546799,46.671799,46.453098,46.6562,78700,27.0798506634752,27.152572771239,27.0253375897187,27.1434976339669,78700,0.0,1.0
1995-01-23,46.6875,46.6875,46.203098,46.234299,53700,27.161707249751,27.161707249751,26.8798933741912,26.8980453940659,53700,0.0,1.0
1995-01-24,46.75,46.75,46.640598,46.671799,32400,27.1980683036328,27.1980683036328,27.1344207513643,27.152572771239,32400,0.0,1.0
1995-01-25,46.875,47.046799,46.515598,46.515598,15700,27.2707904113965,27.3707390945301,27.0616986436006,27.0616986436006,15700,0.0,1.0
1995-01-26,46.921799,46.984299,46.75,46.8437,9800,27.2980169867664,27.3343780406483,27.1980683036328,27.2525807956125,9800,0.0,1.0
1995-01-27,47.109299,47.234299,46.921799,47.234299,91200,27.407100148412,27.4798222561757,27.2980169867664,27.4798222561757,91200,0.0,1.0
1995-01-30,46.9062,47.046799,46.8437,47.015598,26600,27.2889418494944,27.3707390945301,27.2525807956125,27.3525870746554,26600,0.0,1.0
1995-01-31,47.0937,47.171799,46.921799,47.0,127500,27.3980250111399,27.4434612022939,27.2980169867664,27.3435125191603,127500,0.0,1.0
1995-02-01,47.078098,47.328098,47.0,47.1562,380200,27.3889481285373,27.5343923440648,27.3435125191603,27.4343860650218,380200,0.0,1.0
1995-02-02,47.359299,47.359299,47.0625,47.0625,131700,27.5525443639395,27.5525443639395,27.3798735730421,27.3798735730421,131700,0.0,1.0
1995-02-03,48.0312,48.109299,47.578098,47.6562,405100,27.9434408193679,27.9888770105218,27.6798365595922,27.7252744960767,405100,0.0,1.0
1995-02-06,48.234299,48.375,47.9687,48.015598,405400,28.0615991182855,28.1434557045612,27.907079765486,27.9343639367652,405400,0.0,1.0
1995-02-07,48.296799,48.3125,48.140598,48.3125,702900,28.0979601721674,28.1070946506794,28.007086044529,28.1070946506794,702900,0.0,1.0
1995-02-08,48.296799,48.4687,48.203098,48.234299,521500,28.0979601721674,28.1979681965409,28.0434470984108,28.0615991182855,521500,0.0,1.0
1995-02-09,48.296799,48.296799,48.125,48.2187,390700,28.0979601721674,28.0979601721674,27.9980114890338,28.0525239810135,390700,0.0,1.0
1995-02-10,48.359299,48.359299,48.0937,48.234299,148300,28.1343212260492,28.1343212260492,27.9798018732497,28.0615991182855,148300,0.0,1.0
1995-02-13,48.375,48.4687,48.328098,48.328098,79700,28.1434557045612,28.1979681965409,28.1161692061746,28.1161692061746,79700,0.0,1.0
1995-02-14,48.4375,48.5312,48.25,48.5312,170200,28.1798167584431,28.2343292504228,28.0707335967975,28.2343292504228,170200,0.0,1.0
1995-02-15,48.703098,48.765598,48.390598,48.4375,431500,28.3343355294657,28.3706965833476,28.1525302600564,28.1798167584431,431500,0.0,1.0
1995-02-16,48.640598,48.6875,48.5,48.640598,99300,28.2979744755839,28.3252609739705,28.216177812325,28.2979744755839,99300,0.0,1.0
1995-02-17,48.453098,48.625,48.4375,48.5937,49100,28.1888913139383,28.2888999200887,28.1798167584431,28.2706903043046,49100,0.0,1.0
1995-02-21,48.4375,48.5312,48.421799,48.453098,168000,28.1798167584431,28.2343292504228,28.1706822799311,28.1888913139383,168000,0.0,1.0
1995-02-22,48.796799,48.796799,48.453098,48.484299,386400,28.3888486032223,28.3888486032223,28.1888913139383,28.207043333813,386400,0.0,1.0
1995-02-23,48.875,49.1562,48.859299,48.984299,402800,28.4343441356161,28.5979397892414,28.4252096571041,28.4979317648679,402800,0.0,1.0
1995-02-24,49.0,49.015598,48.8125,48.9375,307600,28.5070662433798,28.516140798875,28.3979830817343,28.470705189498,307600,0.0,1.0
1995-02-27,48.609299,49.0,48.5312,48.859299,280900,28.2797654415767,28.5070662433798,28.2343292504228,28.4252096571041,280900,0.0,1.0
1995-02-28,49.015598,49.015598,48.5625,48.5625,493500,28.516140798875,28.516140798875,28.2525388662068,28.2525388662068,493500,0.0,1.0
1995-03-01,48.703098,49.0312,48.6562,48.9687,242600,28.3343355294657,28.5252176814777,28.3070513581865,28.4888566275958,242600,0.0,1.0
1995-03-02,48.765598,48.765598,48.546799,48.6875,488600,28.3706965833476,28.3706965833476,28.2434043876948,28.3252609739705,488600,0.0,1.0
1995-03-03,48.7812,48.7812,48.484299,48.609299,290000,28.3797734659502,28.3797734659502,28.207043333813,28.2797654415767,290000,0.0,1.0
1995-03-06,48.8125,48.8125,48.390598,48.453098,85700,28.3979830817343,28.3979830817343,28.1525302600564,28.1888913139383,85700,0.0,1.0
1995-03-07,48.4375,48.75,48.2187,48.640598,180900,28.1798167584431,28.3616220278524,28.0525239810135,28.2979744755839,180900,0.0,1.0
1995-03-08,48.5625,48.625,48.3437,48.515598,155900,28.2525388662068,28.2888999200887,28.1252460887772,28.2252523678201,155900,0.0,1.0
1995-03-09,48.546799,48.5937,48.421799,48.546799,63500,28.2434043876948,28.2706903043046,28.1706822799311,28.2434043876948,63500,0.0,1.0
1995-03-10,49.265598,49.390598,48.5312,48.5937,192100,28.6615850144025,28.7343071221662,28.2343292504228,28.2706903043046,192100,0.0,1.0
1995-03-13,49.2187,49.390598,49.171799,49.234299,261300,28.6343008431233,28.7343071221662,28.6070149265135,28.6433759803953,261300,0.0,1.0
1995-03-14,49.578098,49.640598,49.359299,49.359299,223300,28.8433902838118,28.8797513376937,28.716098088159,28.716098088159,223300,0.0,1.0
1995-03-15,49.484299,49.578098,49.296799,49.5,278500,28.7888201959228,28.8433902838118,28.6797370342772,28.7979546744347,278500,0.0,1.0
1995-03-16,49.7812,49.8125,49.4375,49.4375,20400,28.96155032806,28.9797599438441,28.7615936205529,28.7615936205529,20400,0.0,1.0
1995-03-17,49.5625,49.625,49.4062,49.4375,89900,28.9903599182717,29.0269177491901,28.898936094711,28.9172442564349,89900,0.26822,1.0
1995-03-20,49.5625,49.625,49.4687,49.625,91700,28.9903599182717,29.0269177491901,28.9354939256294,29.0269177491901,91700,0.0,1.0
1995-03-21,49.4375,49.875,49.359299,49.5625,104400,28.9172442564349,29.1731490728636,28.8715025134646,28.9903599182717,104400,0.0,1.0
1995-03-22,49.484299,49.5312,49.328098,49.5312,74900,28.9446181753013,28.9720517565478,28.8532522593448,28.9720517565478,74900,0.0,1.0
1995-03-23,49.515598,49.6562,49.359299,49.421799,220500,28.9629257521,29.0451674183845,28.8715025134646,28.9080603443829,220500,0.0,1.0
1995-03-24,50.2187,50.2187,49.671799,49.671799,134000,29.3741878966499,29.3741878966499,29.0542916680565,29.0542916680565,134000,0.0,1.0
1995-03-27,50.421799,50.421799,50.171799,50.296799,132100,29.492985639077,29.492985639077,29.3467543154035,29.4198699772402,132100,0.0,1.0
1995-03-28,50.421799,50.421799,50.234299,50.296799,121900,29.492985639077,29.492985639077,29.3833121463218,29.4198699772402,121900,0.0,1.0
1995-03-29,50.4062,50.890598,50.125,50.375,246100,29.483861389405,29.7671980323042,29.3193803965371,29.4656117202106,246100,0.0,1.0
1995-03-30,50.3125,50.515598,50.109299,50.515598,298400,29.4290538892922,29.547851046794,29.3101964844851,29.547851046794,298400,0.0,1.0
1995-03-31,50.109299,50.171799,49.546799,49.921799,541300,29.3101964844851,29.3467543154035,28.9811760062197,29.20052299173,541300,0.0,1.0
1995-04-03,50.234299,50.234299,50.0625,50.0937,193300,29.3833121463218,29.3833121463218,29.2828225656187,29.3010722348131,193300,0.0,1.0
